PriceSUM,path
2105.25,"[{""name"":MOT},{""flightID"":1267,""class"":business,""ticketID"":1269,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1880.85,"[{""name"":FSD},{""flightID"":1035,""class"":firstClass,""ticketID"":1038,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1982.25,"[{""name"":MOT},{""flightID"":1259,""class"":economy,""ticketID"":1260,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1880.85,"[{""name"":FSD},{""flightID"":1039,""class"":firstClass,""ticketID"":1042,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1788.0,"[{""name"":FSD},{""flightID"":1023,""class"":economy,""ticketID"":1024,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1989.75,"[{""name"":MOT},{""flightID"":1275,""class"":economy,""ticketID"":1276,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2103.25,"[{""name"":MOT},{""flightID"":1279,""class"":business,""ticketID"":1281,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2099.25,"[{""name"":MOT},{""flightID"":1259,""class"":business,""ticketID"":1261,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1818.45,"[{""name"":DLH},{""flightID"":1011,""class"":firstClass,""ticketID"":1014,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1988.25,"[{""name"":MOT},{""flightID"":1271,""class"":economy,""ticketID"":1272,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1747.5,"[{""name"":DLH},{""flightID"":1019,""class"":economy,""ticketID"":1020,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1838.25,"[{""name"":FSD},{""flightID"":1027,""class"":business,""ticketID"":1029,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1817.25,"[{""name"":DLH},{""flightID"":1015,""class"":firstClass,""ticketID"":1018,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2202.45,"[{""name"":MOT},{""flightID"":1271,""class"":firstClass,""ticketID"":1274,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1882.05,"[{""name"":FSD},{""flightID"":1023,""class"":firstClass,""ticketID"":1026,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2194.05,"[{""name"":MOT},{""flightID"":1283,""class"":firstClass,""ticketID"":1286,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1787.25,"[{""name"":FSD},{""flightID"":1031,""class"":economy,""ticketID"":1032,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2192.85,"[{""name"":MOT},{""flightID"":1259,""class"":firstClass,""ticketID"":1262,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1839.25,"[{""name"":FSD},{""flightID"":1031,""class"":business,""ticketID"":1033,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1984.5,"[{""name"":MOT},{""flightID"":1263,""class"":economy,""ticketID"":1264,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1839.25,"[{""name"":FSD},{""flightID"":1035,""class"":business,""ticketID"":1037,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2102.25,"[{""name"":MOT},{""flightID"":1263,""class"":business,""ticketID"":1265,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1787.25,"[{""name"":FSD},{""flightID"":1039,""class"":economy,""ticketID"":1040,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1983.0,"[{""name"":MOT},{""flightID"":1283,""class"":economy,""ticketID"":1284,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":595,""class"":economy,""ticketID"":596,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1886.4,"[{""name"":BNA},{""flightID"":783,""class"":firstClass,""ticketID"":786,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1840.5,"[{""name"":CLT},{""flightID"":603,""class"":economy,""ticketID"":604,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2290.0,"[{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2780.5,"[{""name"":LAS},{""flightID"":643,""class"":economy,""ticketID"":644,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2955.25,"[{""name"":SAN},{""flightID"":343,""class"":economy,""ticketID"":344,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2793.25,"[{""name"":DFW},{""flightID"":367,""class"":economy,""ticketID"":368,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2759.5,"[{""name"":PHX},{""flightID"":471,""class"":economy,""ticketID"":472,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2649.25,"[{""name"":BIL},{""flightID"":523,""class"":economy,""ticketID"":524,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2999.5,"[{""name"":SMF},{""flightID"":179,""class"":economy,""ticketID"":180,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2961.0,"[{""name"":DFW},{""flightID"":367,""class"":business,""ticketID"":369,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2769.0,"[{""name"":BIL},{""flightID"":523,""class"":business,""ticketID"":525,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2864.8,"[{""name"":BIL},{""flightID"":523,""class"":firstClass,""ticketID"":526,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2944.0,"[{""name"":LAS},{""flightID"":643,""class"":business,""ticketID"":645,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2827.0,"[{""name"":MSP},{""flightID"":623,""class"":economy,""ticketID"":624,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
2916.0,"[{""name"":PHX},{""flightID"":471,""class"":business,""ticketID"":473,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":667,""class"":business,""ticketID"":669,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1706.4,"[{""name"":CVG},{""flightID"":835,""class"":firstClass,""ticketID"":838,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
1874.25,"[{""name"":RIC},{""flightID"":191,""class"":economy,""ticketID"":192,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":663,""class"":economy,""ticketID"":664,""airlineName"":19977},{""name"":LAX}]"
222,"[{""name"":FAT},{""flightID"":947,""class"":business,""ticketID"":949,""airlineName"":20304},{""name"":LAX}]"
537.0,"[{""name"":ABQ},{""flightID"":911,""class"":economy,""ticketID"":912,""airlineName"":20304},{""name"":LAX}]"
623,"[{""name"":SLC},{""flightID"":899,""class"":business,""ticketID"":901,""airlineName"":20304},{""name"":LAX}]"
465.0,"[{""name"":SLC},{""flightID"":891,""class"":economy,""ticketID"":892,""airlineName"":20304},{""name"":LAX}]"
355,"[{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2067,"[{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2269,"[{""name"":SAT},{""flightID"":83,""class"":business,""ticketID"":85,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2796.0,"[{""name"":ORD},{""flightID"":159,""class"":economy,""ticketID"":160,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2776.2,"[{""name"":BHM},{""flightID"":755,""class"":firstClass,""ticketID"":758,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2510.25,"[{""name"":BHM},{""flightID"":707,""class"":economy,""ticketID"":708,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2796.0,"[{""name"":ORD},{""flightID"":515,""class"":economy,""ticketID"":516,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2657,"[{""name"":BHM},{""flightID"":703,""class"":business,""ticketID"":705,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2658,"[{""name"":BHM},{""flightID"":747,""class"":business,""ticketID"":749,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2658,"[{""name"":BHM},{""flightID"":755,""class"":business,""ticketID"":757,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2510.25,"[{""name"":BHM},{""flightID"":755,""class"":economy,""ticketID"":756,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2776.2,"[{""name"":BHM},{""flightID"":747,""class"":firstClass,""ticketID"":750,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2776.2,"[{""name"":BHM},{""flightID"":707,""class"":firstClass,""ticketID"":710,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2309.4,"[{""name"":SAT},{""flightID"":83,""class"":firstClass,""ticketID"":86,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2218.5,"[{""name"":SAT},{""flightID"":83,""class"":economy,""ticketID"":84,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2775.0,"[{""name"":BHM},{""flightID"":703,""class"":firstClass,""ticketID"":706,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2658,"[{""name"":BHM},{""flightID"":707,""class"":business,""ticketID"":709,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2999.25,"[{""name"":SLC},{""flightID"":239,""class"":economy,""ticketID"":240,""airlineName"":19977},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2815.5,"[{""name"":PBI},{""flightID"":875,""class"":economy,""ticketID"":876,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2509.5,"[{""name"":BHM},{""flightID"":703,""class"":economy,""ticketID"":704,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2510.25,"[{""name"":BHM},{""flightID"":747,""class"":economy,""ticketID"":748,""airlineName"":20304},{""name"":IAH},{""name"":IAH},{""flightID"":699,""class"":business,""ticketID"":701,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
1567.0,"[{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2756.2,"[{""name"":SJC},{""flightID"":431,""class"":firstClass,""ticketID"":434,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2057.5,"[{""name"":LAS},{""flightID"":643,""class"":economy,""ticketID"":644,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2232.25,"[{""name"":SAN},{""flightID"":343,""class"":economy,""ticketID"":344,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2308.0,"[{""name"":SJC},{""flightID"":615,""class"":economy,""ticketID"":616,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2266.75,"[{""name"":ORD},{""flightID"":423,""class"":economy,""ticketID"":424,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2828.0,"[{""name"":ATL},{""flightID"":675,""class"":business,""ticketID"":677,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2070.25,"[{""name"":DFW},{""flightID"":367,""class"":economy,""ticketID"":368,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2351.8,"[{""name"":LAS},{""flightID"":643,""class"":firstClass,""ticketID"":646,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2702.2,"[{""name"":SMF},{""flightID"":179,""class"":firstClass,""ticketID"":182,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2779.75,"[{""name"":MCO},{""flightID"":491,""class"":economy,""ticketID"":492,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2638.0,"[{""name"":SEA},{""flightID"":411,""class"":business,""ticketID"":413,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2631.3999999999996,"[{""name"":SAN},{""flightID"":343,""class"":firstClass,""ticketID"":346,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2839.75,"[{""name"":LGA},{""flightID"":539,""class"":economy,""ticketID"":540,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2036.5,"[{""name"":PHX},{""flightID"":471,""class"":economy,""ticketID"":472,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2513.0,"[{""name"":SMF},{""flightID"":179,""class"":business,""ticketID"":181,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2283.0,"[{""name"":MSP},{""flightID"":623,""class"":business,""ticketID"":625,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2710.75,"[{""name"":IAD},{""flightID"":571,""class"":economy,""ticketID"":572,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
1926.25,"[{""name"":BIL},{""flightID"":523,""class"":economy,""ticketID"":524,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2276.5,"[{""name"":SMF},{""flightID"":179,""class"":economy,""ticketID"":180,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2555.0,"[{""name"":SJC},{""flightID"":615,""class"":business,""ticketID"":617,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
2752.6,"[{""name"":SJC},{""flightID"":615,""class"":firstClass,""ticketID"":618,""airlineName"":19977},{""name"":DEN},{""name"":DEN},{""flightID"":619,""class"":firstClass,""ticketID"":622,""airlineName"":19977},{""name"":SFO},{""name"":SFO},{""flightID"":483,""class"":business,""ticketID"":485,""airlineName"":19977},{""name"":LAX}]"
